file,alloy,aging_hours,idx,status,scale_source,px_size_um,mean_thickness_um,median_thickness_um,std_thickness_um,min_thickness_um,max_thickness_um,mean_thickness_px,mode,solder_detected,confidence,pct_valid_columns,needs_review
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\80_200_9.jpg,80,200,9,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240801_SEM\80_200_9.txt,0.018867924528301886,13.21379716981132,13.254716981132075,0.42640164173031714,11.90566037735849,14.037735849056602,700.33125,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\80_500_13.jpg,80,500,13,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\80_500_13.txt,0.018867924528301886,13.24557783018868,13.320754716981131,0.4413049360541429,11.943396226415095,14.09433962264151,702.015625,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\80_500_16.jpg,80,500,16,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\80_500_16.txt,0.018867924528301886,12.98241450471698,13.09433962264151,0.5090273662173912,9.830188679245282,13.886792452830187,688.06796875,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\80_500_29.jpg,80,500,29,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\80_500_29.txt,0.018867924528301886,13.13618808962264,13.226415094339622,0.41565349704992727,11.716981132075471,13.886792452830187,696.21796875,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\0_0_19.jpg,0,0,19,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240806_SEM\0_0_19.txt,0.018867924528301886,8.836954599056604,10.18867924528302,4.130526560593979,0.5660377358490566,13.245283018867925,468.35859375,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\0_1000_9.jpg,0,1000,9,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\0_1000_9.txt,0.018867924528301886,7.371314858490566,6.4245283018867925,3.242446648832352,3.7735849056603774,13.150943396226415,390.6796875,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\0_200_11.jpg,0,200,11,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240801_SEM\0_200_11.txt,0.018867924528301886,0.3428508254716981,0.32075471698113206,0.10456858119563639,0.1320754716981132,0.7547169811320754,18.17109375,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\0_500_3.jpg,0,500,3,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\0_500_3.txt,0.018867924528301886,8.32995283018868,10.90566037735849,4.982218621444208,2.509433962264151,14.245283018867925,441.4875,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\50_0_14.jpg,50,0,14,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240806_SEM\50_0_14.txt,0.018867924528301886,12.58536261792453,12.622641509433961,0.5062862026671168,10.471698113207546,13.358490566037736,667.02421875,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\50_1000_10.jpg,50,1000,10,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\50_1000_10.txt,0.018867924528301886,13.022700471698112,13.20754716981132,0.7370573932937879,9.867924528301886,14.018867924528301,690.203125,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\50_200_6.jpg,50,200,6,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240801_SEM\50_200_6.txt,0.018867924528301886,10.315123820754717,12.415094339622641,4.28817502722319,2.0566037735849054,13.849056603773585,546.7015625,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\IMC 측정\main\plus\50_500_7.jpg,50,500,7,ok,E:\00_정명진\03_연구실 컴퓨터\03_SBSAC_Reliability\240725_SEM image\50_500_7.txt,0.018867924528301886,12.10644162735849,13.377358490566037,2.898736716584103,3.1132075471698113,14.358490566037736,641.64140625,texture-seam Cu boundary + grayscale phase grouping (area method),True,medium-high (자동 검출 — 오버레이 육안 확인 권장),1.0,False
